,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12
West Germany,-0.4755500511599302,1.2963968580246834,-0.29406956088245945,-0.8567732286524734,-0.7991877078557696,0.21103931814891244,-0.15032350972796354,0.5895713634962367,-1.1731507430065493,-1.7090735514794346,-0.7515562866427382,0.3701836484474844
South Germany,0.03248724541696753,0.8146437228691461,-0.145615066010908,-0.05859188378447884,-0.31701078127105853,-0.5246058579946495,-0.03413424373917435,0.4076848553846347,-0.9858439936851364,0.7969150191572665,0.4216840856101836,1.3899764268985828
Greece,1.553373083842322,-0.5197626839404298,-0.7501352886199264,-0.616939101071272,-0.023054914757722825,0.855255978824337,-0.23219148435584677,0.6109134952216344,0.46016079458315295,-0.20475997641314725,-0.9064581334866253,0.739532983011524
North Greece,1.0002199290067777,-0.855637345450035,-0.23659190936132576,-0.6776047427305091,-0.13022235670888713,0.7318747114816412,-0.3153453682787861,0.8752534040819496,0.9028847159910973,-0.008924464704792702,0.6234916182641937,0.7437840928779219
Central Greece,1.611862750070714,-0.30958951624466513,-0.8452088256363626,-1.2287953710337036,-0.34743326997996027,1.60523926286323,-0.4692652970226696,0.6664687785671761,-0.19756922455685863,-1.9964980133679628,1.0032825350818337,0.5795863121240972
South Greece,1.2365224747151917,-0.6523290855993967,0.0018960902020426621,-0.32815983766173795,0.07234400777412961,2.195339111658209,-0.8077851175398814,1.3765218553099734,0.4055254948465542,-0.2841601493512822,-0.7192997909141325,-0.4875078684072228
Crete,2.0491249195450973,-0.3711219614035753,-1.5680239778579923,-0.461993142334932,0.2974450750145955,-0.5946014029833361,0.45006233747506735,-0.8311376262133033,0.8869613874716331,0.636656369513995,-3.2970317413001733,1.6852374755670154
Aegean Islands,1.7481546301320887,-0.09985068109275105,-1.3061140786903758,-0.6450628359042474,-0.17253703756164668,0.8699018827471202,-0.531091530221997,1.7997498877433653,-0.05825314416493546,-0.8087066275353809,0.18435245057673358,-0.9126083289743219
Hungary,-0.2289239753546591,-0.6244563371553599,0.11261594377820686,-0.5923837343828876,-0.4207807621228564,-1.087761129066934,-0.5365315087901809,-1.7048577212521656,0.6173953182641574,0.09980465795110602,0.9188819717159878,-0.8686173876848274
Iceland,-1.5862607690812653,0.8313792341706566,-0.5693450829486445,-0.882927260651439,-0.49590867416617923,0.2789332565511784,0.02321210678475476,-0.6279927139769608,1.6047528975748337,1.0619700013730173,0.3181678135595056,0.18666609708015375
Ireland,-0.8672861037342829,1.6390690575205566,0.8807179873439244,0.647751329423229,-0.36882796189176015,-0.01293295264016422,-0.3105557912172722,-0.287813767373963,0.30951473297281507,-1.948595319922445,-0.9455703636455041,-0.01580979633584237
Italy,1.0575717308935655,0.5199941765037418,-0.513423472251083,-0.03184636912745588,-0.111929352233832,-0.2609336299551068,0.14350813744639546,-0.2676492193960195,-0.7527595123284745,0.09116285946640343,-0.2194622190556421,-0.6400044991514049
North Italy,0.41661783510269845,0.9327976736002708,-0.2491200071691698,-0.0007956408247822422,-0.30328156501747044,-0.03211056062679547,-0.09602346071770343,0.19283749703476513,-0.8893994046955124,-0.16432080686408257,-0.23551770899421273,-0.442750780651598
Tuscany,0.6692516085603245,0.8380271734852424,-0.24007230736910487,0.40888386193174486,-0.12272897557279018,-0.5930863501174689,-0.09134347748736305,0.08827585869725531,-0.9179262269111016,0.3900691216794032,-0.38712759202012487,-0.026562715330360778
Central Italy,1.7431904042406472,0.3451616444372274,-1.0740506039073183,0.15943481264957224,0.15048378205391977,-0.9424881047380962,0.44365284417362655,-0.9850331230850726,-0.21696698182773108,0.46467953006936535,-0.7946506005910163,0.746957333467309
South Italy,1.6615942075781334,0.03537848780931391,-0.6126449275448158,0.013810521089761458,0.1525862031206677,-0.09586691768986687,0.27909086946502354,-0.9920669679071602,-0.9795277569975099,0.9719677368293927,-0.296570427870735,-1.2617951154529545
Sicily,1.720583052309423,-0.09503199357292268,-0.8314665228127468,-0.1741819018194478,0.3553059511561139,0.6560696528035672,0.021887336747446598,0.07196455505831949,-0.08025606991275619,0.4925097855549128,-0.513728968563861,0.3618881568315621
Sardinia,1.1277688886881165,-0.3184302151660172,0.8626644658117854,-0.6386370723184542,-0.40728279214897833,-2.587766599713871,2.0970626199245435,0.04114296463346304,-1.6591654275904428,0.05333099204385892,0.8391066745547248,-0.5646971168280022
Kosovo,0.7227526316566016,-0.7940123429190955,1.543196044342422,-0.30584060663484197,0.28832014333192124,4.861906359387609,-0.9588779503134246,-2.121996552447616,-1.393713019916291,1.039943029430313,1.073869469541997,-0.1260022531811295
Latvia,-1.417916142181371,-1.4123141867117779,-1.1039738566062913,1.214740213313443,-0.021686033824375797,-0.17083385913686572,-0.6799028420220317,-0.10372262969141742,-0.21048306440782263,-0.7201837495232438,-0.06288421388239947,0.2397985592480735
Lithuania,-1.42989326595844,-1.6349774035297935,-1.0139944171019177,1.118633600285313,-0.04712590448448269,-0.19460332893618792,-0.08449847477715279,0.040291462380991315,-0.46448022899403946,-0.9412086519180494,-0.012767114761024757,0.32816185909333406
Macedonia,0.6624391086692022,-0.8678743385959095,0.7719332697815793,-0.7634389422356088,-0.11787077030113072,0.5831205789368099,0.12072317809217775,-0.5105455538307037,-0.2864142010974789,-0.2347622642722733,-0.11124762551736646,0.04988966910608308
Malta,1.9589843131387163,-0.10953155489563383,-1.1490720894898594,0.1185188040905655,0.5438484542917227,-1.3774062997382748,1.1533566779400535,-1.0583303775583917,2.7666223935351626,-1.5923706490438594,1.0329474799330383,-0.0980310242114886
Moldova,-0.0916247466923758,-0.8316473219165836,0.28588864416895815,-0.8875289514258671,-0.5473657272857638,-0.7150945365224662,-0.5844385742090524,-1.3909724465125917,1.2932173718357896,-2.1133477266229157,2.280560086812717,0.9004451514013252
Gagauzes,0.7618199157412698,-0.18801523997065994,-0.4325958740173095,-0.9056024971777462,-0.782092979036167,-1.9314770801979462,-0.04457305418890333,1.6526419610463658,-2.5461218443534275,0.5923091608879826,1.4891726819000815,-1.4125999460735654
Montenegro,0.16862337429916874,-0.9271886294009553,1.761926001817969,-1.0603039058895984,0.07193875889752846,1.40106582000838,0.7472093913143141,-0.7200285878555682,-1.2390522249794047,0.1595729388673909,0.4536256387969157,-0.3373809108204611
Netherlands,-0.6550760639328392,1.590680827702784,-0.34466652060583797,-0.818044666139297,-0.8184125446043367,-0.08107283953076534,0.5217626840439432,0.09449309474692749,-0.5692977938879262,-1.3596430017310175,-0.6014566743084254,-4.649083395795548
Norway,-1.5984511549751133,0.7398565669906401,-0.8948167933717034,-1.2920406966345754,-0.6611475273806353,0.27677096634608894,0.11645006724393497,-0.6725731330176341,1.086371857340022,1.1801730540505404,0.3878256290646362,0.0901076619240961
Poland,-1.1659802361776057,-1.113859131672472,-0.5794707514647216,-0.4533750688951337,-0.6014832588945803,-0.8166259537748238,-3.2456633779297537,-0.2547373587646983,0.6196057876112667,0.546340471022216,0.10771310924492258,-0.22573549931611012
Portugal,0.7833579110621051,0.8498063744298078,-0.05384099719253574,0.3597591034704595,0.004430139466730521,-0.011120305390625447,-0.08404617350641744,-0.0853494527699881,-0.2150753781530089,-1.181187941791899,0.9642363478669088,0.707923332579387
Romania,0.2799760248349099,-0.7106439973671398,0.7552871662137317,-1.0248240237639992,-0.38738387057456136,-0.29699980054159664,0.14217292136852938,-0.7750560453048769,-0.8050834345305395,-0.13743906535111713,-1.2165232954599134,1.1390453597486743
Russia,-0.9783085600353185,-1.7416459080290105,-0.6751667109557192,0.5529491793301974,0.09101804873984788,-0.554040710126636,-1.4550752805203593,0.7207617390786949,0.5655669737876843,0.34842512295780687,-0.06362124471503143,0.33822989698496697
Bashkirs,-0.90291111193791,-0.4930715871470852,0.2395367976227623,1.8405844697101112,0.25142154887363893,-0.3365618333499148,-1.238259251606309,-0.4308348433424303,0.6057927031614833,0.22413569237307934,-0.8031588959092195,-2.3293010255703264
